prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,1024,4,256,36.1593
64,1024,4,1024,37.484
64,1024,4,4096,38.8373
64,1024,4,16384,49.013
64,1024,8,16,36.4577
64,1024,8,64,36.5323
64,1024,8,256,36.3517
64,1024,8,1024,37.7393
64,1024,8,4096,43.136
64,1024,8,16384,58.24
64,1024,16,16,36.949
64,1024,16,64,37.2797
64,1024,16,256,37.0987
64,1024,16,1024,38.8797
64,1024,16,4096,46.358
64,1024,16,16384,75.7223
64,1024,32,16,37.7823
64,1024,32,64,37.7603
64,1024,32,256,37.632
64,1024,32,1024,41.824
64,1024,32,4096,57.056
64,1024,32,16384,112.555
64,1024,64,16,36.6723
64,1024,64,64,36.5653
64,1024,64,256,38.976
64,1024,64,1024,46.3563
64,1024,64,4096,76.1383
64,1024,64,16384,185.899
64,1024,128,16,40.309
64,1024,128,64,39.84
64,1024,128,256,44.096
64,1024,128,1024,58.3577
64,1024,128,4096,114.25
64,1024,128,16384,334.079
64,4096,0,0,61.9733
64,4096,1,16,68.544
64,4096,1,64,68.715
64,4096,1,256,68.011
64,4096,1,1024,68.3733
64,4096,1,4096,69.973
64,4096,1,16384,75.766
64,4096,2,16,72.4693
64,4096,2,64,72.5863
64,4096,2,256,72.1917
64,4096,2,1024,72.4907
64,4096,2,4096,74.08
64,4096,2,16384,82.325
64,4096,4,16,72.8307
64,4096,4,64,72.468
64,4096,4,256,72.459
64,4096,4,1024,72.8103
64,4096,4,4096,74.9323
64,4096,4,16384,85.1193
64,4096,8,16,73.611
64,4096,8,64,73.9207
64,4096,8,256,74.0697
64,4096,8,1024,75.1473
64,4096,8,4096,78.8693
64,4096,8,16384,93.941
64,4096,16,16,73.4507
64,4096,16,64,73.7807
64,4096,16,256,73.024
64,4096,16,1024,75.5723
64,4096,16,4096,82.2717
64,4096,16,16384,111.327
64,4096,32,16,73.3233
64,4096,32,64,73.6003
64,4096,32,256,73.3863
64,4096,32,1024,77.6427
64,4096,32,4096,93.0227
64,4096,32,16384,149.44
64,4096,64,16,72.5543
64,4096,64,64,72.768
64,4096,64,256,74.73
64,4096,64,1024,82.357
64,4096,64,4096,111.606
64,4096,64,16384,220.736
64,4096,128,16,75.7013
64,4096,128,64,75.7657
