prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,16384,1,64,214.591
64,16384,1,256,213.579
64,16384,1,1024,213.845
64,16384,1,4096,214.475
64,16384,1,16384,218.132
64,16384,2,16,214.378
64,16384,2,64,214.88
64,16384,2,256,213.578
64,16384,2,1024,213.557
64,16384,2,4096,214.815
64,16384,2,16384,218.667
64,16384,4,16,213.236
64,16384,4,64,212.746
64,16384,4,256,212.48
64,16384,4,1024,213.503
64,16384,4,4096,215.242
64,16384,4,16384,221.023
64,16384,8,16,213.237
64,16384,8,64,212.96
64,16384,8,256,213.044
64,16384,8,1024,213.418
64,16384,8,4096,215.743
64,16384,8,16384,223.285
64,16384,16,16,212.586
64,16384,16,64,213.13
64,16384,16,256,212.885
64,16384,16,1024,212.842
64,16384,16,4096,218.175
64,16384,16,16384,230.815
64,16384,32,16,213.77
64,16384,32,64,213.258
64,16384,32,256,213.098
64,16384,32,1024,215.445
64,16384,32,4096,221.729
64,16384,32,16384,249.461
64,16384,64,16,213.61
64,16384,64,64,213.749
64,16384,64,256,214.079
64,16384,64,1024,218.335
64,16384,64,4096,234.379
64,16384,64,16384,287.168
64,16384,128,16,211.338
64,16384,128,64,211.595
64,16384,128,256,214.773
64,16384,128,1024,223.424
64,16384,128,4096,252.756
64,16384,128,16384,361.098
256,0,0,0,13.355
256,0,1,16,18.688
256,0,1,64,18.7947
256,0,1,256,20.0007
256,0,1,1024,20.726
256,0,1,4096,21.2373
256,0,1,16384,26.6127
256,0,2,16,18.9543
256,0,2,64,19.0187
256,0,2,256,20.0637
256,0,2,1024,21.0137
256,0,2,4096,21.419
256,0,2,16384,27.9997
256,0,4,16,18.8057
256,0,4,64,18.9967
256,0,4,256,19.8933
256,0,4,1024,21.408
256,0,4,4096,21.6853
256,0,4,16384,30.0267
256,0,8,16,19.0827
256,0,8,64,19.349
256,0,8,256,20.3627
256,0,8,1024,21.28
256,0,8,4096,22.496
256,0,8,16384,33.3217
256,0,16,16,19.2423
256,0,16,64,19.2217
256,0,16,256,20.384
256,0,16,1024,21.3013
256,0,16,4096,27.1253
256,0,16,16384,42.731
256,0,32,16,19.3387
256,0,32,64,19.2747
256,0,32,256,20.6827
256,0,32,1024,22.6237
256,0,32,4096,31.093
256,0,32,16384,60.7887
256,0,64,16,19.371
256,0,64,64,19.52
256,0,64,256,21.0453
256,0,64,1024,25.5043
256,0,64,4096,42.688
256,0,64,16384,98.709
256,0,128,16,20.3523
256,0,128,64,20.4063
256,0,128,256,23.0403
256,0,128,1024,32.1817
256,0,128,4096,63.9573
256,0,128,16384,173.109
256,16,0,0,14.8797
256,16,1,16,20.4053
256,16,1,64,20.5013
256,16,1,256,21.8663
256,16,1,1024,22.4423
256,16,1,4096,23.1353
256,16,1,16384,28.5013
256,16,2,16,20.7573
256,16,2,64,20.6717
256,16,2,256,22.1113
256,16,2,1024,22.645
256,16,2,4096,23.3493
256,16,2,16384,28.8957
256,16,4,16,20.7043
256,16,4,64,20.5547
256,16,4,256,22.0157
256,16,4,1024,22.8267
256,16,4,4096,23.7337
256,16,4,16384,31.3387
256,16,8,16,20.9813
256,16,8,64,21.0133
256,16,8,256,21.995
256,16,8,1024,22.8903
256,16,8,4096,24.181
256,16,8,16384,34.826
256,16,16,16,21.045
256,16,16,64,21.152
256,16,16,256,22.2077
256,16,16,1024,23.1357
256,16,16,4096,28.768
256,16,16,16384,44.32
256,16,32,16,21.0987
256,16,32,64,21.0343
256,16,32,256,22.389
256,16,32,1024,24.33
256,16,32,4096,32.885
256,16,32,16384,62.3247
256,16,64,16,21.2053
256,16,64,64,21.1733
256,16,64,256,22.6877
256,16,64,1024,27.4247
256,16,64,4096,43.9997
256,16,64,16384,101.151
256,16,128,16,22.25
256,16,128,64,22.24
256,16,128,256,24.5443
256,16,128,1024,34.1753
256,16,128,4096,65.952
256,16,128,16384,175.083
256,64,0,0,15.0507
256,64,1,16,20.6717
256,64,1,64,20.725
256,64,1,256,21.706
256,64,1,1024,22.6667
256,64,1,4096,22.9663
256,64,1,16384,28.6507
256,64,2,16,20.544
256,64,2,64,20.8743
256,64,2,256,21.952
256,64,2,1024,22.8263
256,64,2,4096,23.2427
256,64,2,16384,29.29
256,64,4,16,20.608
256,64,4,64,20.747
256,64,4,256,21.717
256,64,4,1024,23.1893
256,64,4,4096,23.3817
256,64,4,16384,31.958
256,64,8,16,20.9597
256,64,8,64,20.7567
256,64,8,256,22.102
256,64,8,1024,22.7947
256,64,8,4096,23.9893
256,64,8,16384,34.8907
256,64,16,16,20.704
256,64,16,64,21.0027
256,64,16,256,21.995
