regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,128,115,0.8984,4.0,2048,512,1024,4096,3784,286.624,300.446,290.719,0.2963
mixed,128,115,0.8984,4.0,2048,4096,128,512,473,312.321,315.777,314.559,0.6476
mixed,128,115,0.8984,4.0,2048,4096,1024,4096,3784,425.982,438.943,430.783,0.3704
mixed,128,115,0.8984,4.0,2048,8192,128,512,473,489.31,495.133,486.43,-0.4946
mixed,128,115,0.8984,4.0,2048,8192,1024,4096,3784,597.086,609.28,599.071,0.1628
pure,256,1,0.0039,4.0,0,0,128,512,129,40.032,73.311,41.888,0.0558
pure,256,1,0.0039,4.0,0,0,1024,4096,1036,107.648,282.879,142.912,0.2012
pure,256,2,0.0078,4.0,0,0,128,512,131,39.807,72.318,46.849,0.2166
pure,256,2,0.0078,4.0,0,0,1024,4096,1048,109.696,280.799,146.625,0.2158
pure,256,3,0.0117,4.0,0,0,128,512,132,39.647,72.51,47.072,0.2259
pure,256,3,0.0117,4.0,0,0,1024,4096,1060,108.384,282.175,146.785,0.221
pure,256,4,0.0156,4.0,0,0,128,512,134,39.585,71.423,46.976,0.2321
pure,256,4,0.0156,4.0,0,0,1024,4096,1072,108.704,284.287,147.967,0.2236
pure,256,16,0.0625,4.0,0,0,128,512,152,40.0,72.223,48.32,0.2582
pure,256,16,0.0625,4.0,0,0,1024,4096,1216,117.472,282.56,150.304,0.1989
pure,256,32,0.125,4.0,0,0,128,512,176,42.528,71.968,49.12,0.2239
pure,256,32,0.125,4.0,0,0,1024,4096,1408,130.208,284.415,154.591,0.1581
pure,256,64,0.25,4.0,0,0,128,512,224,45.182,72.672,50.623,0.1979
pure,256,64,0.25,4.0,0,0,1024,4096,1792,155.647,283.072,163.551,0.062
pure,256,128,0.5,4.0,0,0,128,512,320,56.511,73.536,58.11,0.0939
pure,256,128,0.5,4.0,0,0,1024,4096,2560,198.046,281.76,199.935,0.0226
pure,256,192,0.75,4.0,0,0,128,512,416,61.376,72.065,67.328,0.5568
pure,256,192,0.75,4.0,0,0,1024,4096,3328,240.287,282.24,254.465,0.3379
pure,256,230,0.8984,4.0,0,0,128,512,473,64.256,71.936,70.336,0.7917
pure,256,230,0.8984,4.0,0,0,1024,4096,3784,261.504,281.728,269.568,0.3987
mixed,16,2,0.125,1.5,16,0,128,192,136,47.199,47.039,47.263,
mixed,16,2,0.125,2.0,16,0,128,256,144,47.233,51.33,49.344,0.5153
mixed,16,2,0.125,8.0,16,0,128,1024,240,47.551,53.855,53.054,0.8729
mixed,16,2,0.125,16.0,16,0,128,2048,368,50.785,55.904,53.825,0.5939
mixed,128,16,0.125,1.5,16,0,128,192,136,51.168,52.098,52.063,0.9624
mixed,128,16,0.125,2.0,16,0,128,256,144,52.287,57.503,54.435,0.4118
mixed,128,16,0.125,8.0,16,0,128,1024,240,53.983,85.248,65.056,0.3542
mixed,128,16,0.125,16.0,16,0,128,2048,368,59.169,118.273,78.946,0.3346
mixed,16,8,0.5,1.5,16,0,128,192,160,47.169,46.816,47.328,
mixed,16,8,0.5,2.0,16,0,128,256,192,47.359,50.945,50.337,0.8305
pure,16,2,0.125,2.0,0,0,128,256,144,25.79,29.279,28.959,0.9083
pure,16,2,0.125,8.0,0,0,128,1024,240,26.273,33.184,31.649,0.7779
pure,16,2,0.125,16.0,0,0,128,2048,368,29.375,35.489,33.44,0.6649
