regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,128,115,0.8984,4.0,2048,512,128,512,473,283.263,293.855,291.518,0.7794
mixed,128,115,0.8984,4.0,2048,512,1024,4096,3784,494.175,512.797,501.182,0.3763
mixed,128,115,0.8984,4.0,2048,4096,128,512,473,585.953,593.279,584.254,-0.2319
mixed,128,115,0.8984,4.0,2048,4096,1024,4096,3784,782.973,804.414,790.369,0.3449
mixed,128,115,0.8984,4.0,2048,8192,128,512,473,902.589,912.094,902.813,0.0236
mixed,128,115,0.8984,4.0,2048,8192,1024,4096,3784,1097.758,1118.044,1111.07,0.6562
pure,256,1,0.0039,4.0,0,0,128,512,129,55.2,109.47,56.418,0.0224
pure,256,1,0.0039,4.0,0,0,1024,4096,1036,173.536,508.511,175.102,0.0047
pure,256,2,0.0078,4.0,0,0,128,512,131,55.009,109.089,56.607,0.0295
pure,256,2,0.0078,4.0,0,0,1024,4096,1048,176.224,509.31,181.216,0.015
pure,256,3,0.0117,4.0,0,0,128,512,132,56.16,108.256,58.079,0.0368
pure,256,3,0.0117,4.0,0,0,1024,4096,1060,176.064,507.903,183.775,0.0232
pure,256,4,0.0156,4.0,0,0,128,512,134,56.032,109.759,58.944,0.0542
pure,256,4,0.0156,4.0,0,0,1024,4096,1072,178.176,508.703,184.512,0.0192
pure,256,16,0.0625,4.0,0,0,128,512,152,55.745,108.416,60.992,0.0996
pure,256,16,0.0625,4.0,0,0,1024,4096,1216,192.863,509.054,197.76,0.0155
pure,256,32,0.125,4.0,0,0,128,512,176,57.249,108.992,64.16,0.1336
pure,256,32,0.125,4.0,0,0,1024,4096,1408,215.454,507.551,217.217,0.006
pure,256,64,0.25,4.0,0,0,128,512,224,60.801,109.185,72.703,0.246
pure,256,64,0.25,4.0,0,0,1024,4096,1792,258.977,508.126,256.159,-0.0113
pure,256,128,0.5,4.0,0,0,128,512,320,81.183,109.408,82.848,0.059
pure,256,128,0.5,4.0,0,0,1024,4096,2560,343.456,507.903,344.832,0.0084
pure,256,192,0.75,4.0,0,0,128,512,416,89.216,109.28,99.425,0.5088
pure,256,192,0.75,4.0,0,0,1024,4096,3328,428.193,509.023,427.966,-0.0028
pure,256,230,0.8984,4.0,0,0,128,512,473,96.833,107.647,101.248,0.4083
pure,256,230,0.8984,4.0,0,0,1024,4096,3784,470.078,508.8,486.944,0.4356
mixed,16,2,0.125,1.5,16,0,128,192,136,47.711,47.713,47.265,-223.0
mixed,16,2,0.125,2.0,16,0,128,256,144,47.457,51.362,50.302,0.7286
mixed,16,2,0.125,8.0,16,0,128,1024,240,47.841,56.512,54.465,0.7639
mixed,16,2,0.125,16.0,16,0,128,2048,368,51.52,66.367,59.969,0.5691
mixed,128,16,0.125,1.5,16,0,128,192,136,61.73,65.184,61.312,-0.121
mixed,128,16,0.125,2.0,16,0,128,256,144,62.24,77.185,66.978,0.317
mixed,128,16,0.125,8.0,16,0,128,1024,240,67.841,127.841,79.679,0.1973
mixed,128,16,0.125,16.0,16,0,128,2048,368,80.321,187.136,97.473,0.1606
mixed,16,8,0.5,1.5,16,0,128,192,160,47.617,47.647,47.871,8.4667
mixed,16,8,0.5,2.0,16,0,128,256,192,47.393,51.519,51.009,0.8764
pure,16,2,0.125,2.0,0,0,128,256,144,26.048,30.112,28.8,0.6772
pure,16,2,0.125,8.0,0,0,128,1024,240,26.88,35.424,32.865,0.7005
pure,16,2,0.125,16.0,0,0,128,2048,368,29.439,45.055,37.12,0.4919
